datetime,portfolio_value,cash,positions,return
2024-01-02 08:30:00-05:00,10000.0,10000.0,[],
2024-01-02 09:30:00-05:00,10000.0,10000.0,[],0.0
2024-01-02 09:30:00-05:00,10000.0,10000.0,[],0.0
2024-01-02 16:00:00-05:00,10053.990346681052,2211.3755341810515,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.2392}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.3241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 74.4238}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 4.8565}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 76.0295689029337}]",0.005399034668105207
2024-01-03 08:30:00-05:00,10078.371387075316,545.7032461810516,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.2392}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.3241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 74.4238}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 4.8565}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 76.0295689029337}, {'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.0392}]",0.00242501131924322
2024-01-03 09:30:00-05:00,10078.371387075316,545.7032461810516,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.2392}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.3241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 74.4238}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 4.8565}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 76.0295689029337}, {'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.0392}]",0.0
2024-01-03 09:30:00-05:00,10078.371387075316,545.7032461810516,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.2392}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.3241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 74.4238}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 4.8565}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 76.0295689029337}, {'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.0392}]",0.0
2024-01-03 16:00:00-05:00,10078.371387075316,545.7032461810516,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.2392}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.3241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 74.4238}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 4.8565}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 76.0295689029337}, {'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.0392}]",0.0
2024-01-04 08:30:00-05:00,9942.802006816704,545.7032461810516,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.2392}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.3241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 74.4238}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 4.8565}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 76.0295689029337}, {'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.0392}]",-0.01345151662425026
2024-01-04 09:30:00-05:00,9942.802006816704,545.7032461810516,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.2392}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.3241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 74.4238}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 4.8565}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 76.0295689029337}, {'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.0392}]",0.0
